park_name,park_type,borough,month,visitor_count_2019,TAVG_2019,visitor_count_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
"""Uncle"" Vito E. Maranzano Glendale Playground",Playground,Queens,1,98.0,-0.3230769230769231,182.0,3.085714285714286,0.1498821893806571,112.6884545593044,61.50722867906501
Abigail Playground,Playground,Bronx,1,386.0,-0.3230769230769231,414.0,3.085714285714286,0.1498821893806571,443.8545251009336,-6.726195952186044
Admiral Farragut Playground,Playground,Bronx,1,288.0,-0.3230769230769231,318.0,3.085714285714286,0.1498821893806571,331.1660705416292,-3.9756701283123057
Alexander Hamilton Playground,Playground,Upper Manhattan,1,292.0,-0.3230769230769231,690.0,3.085714285714286,0.1498821893806571,335.76559929915186,105.50050435191886
American Playground,Playground,Brooklyn,1,28.0,-0.3230769230769231,36.0,3.085714285714286,0.1498821893806571,32.1967013026584,11.812696777814237
Annunciation Park,Playground,Upper Manhattan,1,267.0,-0.3230769230769231,278.0,3.085714285714286,0.1498821893806571,307.0185445646354,-9.451723708020594
Arverne Playground,Playground,Queens,1,154.0,-0.3230769230769231,179.0,3.085714285714286,0.1498821893806571,177.08185716462117,1.083195571862374
Astoria Health Playground,Playground,Queens,1,121.0,-0.3230769230769231,127.0,3.085714285714286,0.1498821893806571,139.1357449150595,-8.722233759892687
Bailey Playground,Playground,Bronx,1,173.0,-0.3230769230769231,146.0,3.085714285714286,0.1498821893806571,198.9296187628537,-26.60720866607184
Bath Beach Park,Playground,Brooklyn,1,179.0,-0.3230769230769231,295.0,3.085714285714286,0.1498821893806571,205.8289118991376,43.32291672637269
Beach 59th St Playground,Playground,Queens,1,94.0,-0.3230769230769231,101.0,3.085714285714286,0.1498821893806571,108.08892580178176,-6.558420068658783
Beanstalk Playground,Playground,Bronx,1,472.0,-0.3230769230769231,409.0,3.085714285714286,0.1498821893806571,542.7443933876701,-24.64224320271136
Bedford Playground,Playground,Brooklyn,1,147.0,-0.3230769230769231,138.0,3.085714285714286,0.1498821893806571,169.0326818389566,-18.35898330508802
Behagen Playground,Playground,Bronx,1,458.0,-0.3230769230769231,520.0,3.085714285714286,0.1498821893806571,526.6460427363409,-1.2619562660737818
Benninger Playground,Playground,Queens,1,217.0,-0.3230769230769231,249.0,3.085714285714286,0.1498821893806571,249.52443509560257,-0.2101738434561081
Berry Playground,Playground,Brooklyn,1,95.0,-0.3230769230769231,64.0,3.085714285714286,0.1498821893806571,109.23880799116242,-41.41276239010436
Bill Bojangles Robinson Playground,Playground,Upper Manhattan,1,269.0,-0.3230769230769231,319.0,3.085714285714286,0.1498821893806571,309.31830894339674,3.1300090478559235
Brevoort Playground,Playground,Brooklyn,1,209.0,-0.3230769230769231,237.0,3.085714285714286,0.1498821893806571,240.3253775805573,-1.3836980572068929
Bridge Playground,Playground,Bronx,1,323.0,-0.3230769230769231,337.0,3.085714285714286,0.1498821893806571,371.4119471699522,-9.265169694233302
Brighton Playground,Playground,Brooklyn,1,336.0,-0.3230769230769231,474.0,3.085714285714286,0.1498821893806571,386.3604156319008,22.683375631212844
Brizzi Playground,Playground,Brooklyn,1,246.0,-0.3230769230769231,306.0,3.085714285714286,0.1498821893806571,282.87101858764163,8.176511516747107
Bufano Park,Playground,Bronx,1,102.0,-0.3230769230769231,122.0,3.085714285714286,0.1498821893806571,117.287983316827,4.017476087421967
Captain Jacob Joseph Playground,Playground,Lower Manhattan,1,189.0,-0.3230769230769231,149.0,3.085714285714286,0.1498821893806571,217.32773379294417,-31.439951358459577
Captain Rivera Playground,Playground,Bronx,1,373.0,-0.3230769230769231,393.0,3.085714285714286,0.1498821893806571,428.906056638985,-8.371543391192434
Carmansville Playground,Playground,Upper Manhattan,1,227.0,-0.3230769230769231,296.0,3.085714285714286,0.1498821893806571,261.0232569894092,13.39985693765594
Classon Playground,Playground,Brooklyn,1,166.0,-0.3230769230769231,187.0,3.085714285714286,0.1498821893806571,190.88044343718903,-2.032918285034241
Cleopatra Playground,Playground,Bronx,1,329.0,-0.3230769230769231,285.0,3.085714285714286,0.1498821893806571,378.3112403062361,-24.66520429863579
Coleman Playground,Playground,Lower Manhattan,1,509.0,-0.3230769230769231,449.0,3.085714285714286,0.1498821893806571,585.2900343947545,-23.285896971693926
Colonel David Marcus Playground,Playground,Brooklyn,1,272.0,-0.3230769230769231,425.0,3.085714285714286,0.1498821893806571,312.7679555115388,35.883485667482574
Columbus Park,Playground,Lower Manhattan,1,270.0,-0.3230769230769231,465.0,3.085714285714286,0.1498821893806571,310.4681911327774,49.77379753571413
Courtney Callender Playground,Playground,Upper Manhattan,1,316.0,-0.3230769230769231,469.0,3.085714285714286,0.1498821893806571,363.3627718442877,29.07211094288472
Crack Is Wack Playground,Playground,Upper Manhattan,1,198.0,-0.3230769230769231,193.0,3.085714285714286,0.1498821893806571,227.67667349737007,-15.230665910871464
Crispus Attucks Playground,Playground,Brooklyn,1,219.0,-0.3230769230769231,223.0,3.085714285714286,0.1498821893806571,251.8241994743639,-11.446159477337382
Curtis Playground,Playground,Brooklyn,1,111.0,-0.3230769230769231,155.0,3.085714285714286,0.1498821893806571,127.63692302125293,21.4382142181466
D'Emic Playground,Playground,Brooklyn,1,232.0,-0.3230769230769231,273.0,3.085714285714286,0.1498821893806571,266.7726679363124,2.3343216199248182
Dan Ross Playground,Playground,Brooklyn,1,157.0,-0.3230769230769231,141.0,3.085714285714286,0.1498821893806571,180.5315037327632,-21.897288238002368
Daniel Boone Playground,Playground,Bronx,1,506.0,-0.3230769230769231,360.0,3.085714285714286,0.1498821893806571,581.8403878266124,-38.12736146682216
Davidson Playground,Playground,Bronx,1,112.0,-0.3230769230769231,101.0,3.085714285714286,0.1498821893806571,128.7868052106336,-21.575816843338625
De Witt Clinton Park,Playground,Lower Manhattan,1,387.0,-0.3230769230769231,279.0,3.085714285714286,0.1498821893806571,445.0044072903143,-37.30399172923594
DeSalvio Playground,Playground,Lower Manhattan,1,60.0,-0.3230769230769231,46.0,3.085714285714286,0.1498821893806571,68.99293136283941,-33.32650303248854
Drew Playground,Playground,Bronx,1,284.0,-0.3230769230769231,251.0,3.085714285714286,0.1498821893806571,326.56654178410656,-23.1397072618859
Ehrenreich-Austin Playground,Playground,Queens,1,236.0,-0.3230769230769231,409.0,3.085714285714286,0.1498821893806571,271.37219669383506,50.71551359457729
Elizabeth Stroud Playground,Playground,Brooklyn,1,1178.0,-0.3230769230769231,1207.0,3.085714285714286,0.1498821893806571,1354.561219090414,-10.893654492005988
Elton Playground,Playground,Brooklyn,1,125.0,-0.3230769230769231,133.0,3.085714285714286,0.1498821893806571,143.73527367258214,-7.468781599871069
Ennis Playground,Playground,Brooklyn,1,71.0,-0.3230769230769231,66.0,3.085714285714286,0.1498821893806571,81.64163544602664,-19.158895287401904
Epiphany Playground,Playground,Brooklyn,1,183.0,-0.3230769230769231,147.0,3.085714285714286,0.1498821893806571,210.42844065666023,-30.142522778159776
Flynn Playground,Playground,Bronx,1,253.0,-0.3230769230769231,287.0,3.085714285714286,0.1498821893806571,290.9201939133062,-1.347515227655327
Fordham Landing Playground,Playground,Bronx,1,288.0,-0.3230769230769231,258.0,3.085714285714286,0.1498821893806571,331.1660705416292,-22.093468217309983
Fort Independence Playground,Playground,Bronx,1,103.0,-0.3230769230769231,76.0,3.085714285714286,0.1498821893806571,118.43786550620769,-35.831332593530554
Fox Playground,Playground,Bronx,1,328.0,-0.3230769230769231,360.0,3.085714285714286,0.1498821893806571,377.1613581168555,-4.55013689698785
Freedom Square Playground,Playground,Queens,1,111.0,-0.3230769230769231,125.0,3.085714285714286,0.1498821893806571,127.63692302125293,-2.065956275688227
Frost Playground,Playground,Brooklyn,1,247.0,-0.3230769230769231,180.0,3.085714285714286,0.1498821893806571,284.0209007770223,-36.62438239314173
Galileo Playground,Playground,Bronx,1,213.0,-0.3230769230769231,184.0,3.085714285714286,0.1498821893806571,244.92490633807995,-24.87493299435329
Garibaldi Playground,Playground,Brooklyn,1,166.0,-0.3230769230769231,308.0,3.085714285714286,0.1498821893806571,190.88044343718903,61.357546354061256
Garrison Playground,Playground,Bronx,1,243.0,-0.3230769230769231,335.0,3.085714285714286,0.1498821893806571,279.42137201949964,19.890614514848835
Gene Gray Playground,Playground,Queens,1,87.0,-0.3230769230769231,121.0,3.085714285714286,0.1498821893806571,100.03975047611716,20.95192103551553
Gouverneur Playground,Playground,Bronx,1,437.0,-0.3230769230769231,484.0,3.085714285714286,0.1498821893806571,502.4985167593471,-3.681307733731341
Grand Playground,Playground,Bronx,1,186.0,-0.3230769230769231,138.0,3.085714285714286,0.1498821893806571,213.8780872248022,-35.47726099918247
Greenpoint Playground,Playground,Brooklyn,1,112.0,-0.3230769230769231,84.0,3.085714285714286,0.1498821893806571,128.7868052106336,-34.77592687960836
Gun Hill Playground,Playground,Bronx,1,186.0,-0.3230769230769231,179.0,3.085714285714286,0.1498821893806571,213.8780872248022,-16.307461730823636
Half-Nelson Playground,Playground,Bronx,1,196.0,-0.3230769230769231,191.0,3.085714285714286,0.1498821893806571,225.3769091186088,-15.253075061259844
Harry Chapin Playground,Playground,Brooklyn,1,171.0,-0.3230769230769231,110.0,3.085714285714286,0.1498821893806571,196.6298543840924,-44.05732519888437
Havemeyer Playground,Playground,Bronx,1,198.0,-0.3230769230769231,190.0,3.085714285714286,0.1498821893806571,227.67667349737007,-16.548323953707662
Heckscher Playground,Playground,Brooklyn,1,332.0,-0.3230769230769231,371.0,3.085714285714286,0.1498821893806571,381.7608868743781,-2.81875049130402
Hines Park,Playground,Bronx,1,559.0,-0.3230769230769231,435.0,3.085714285714286,0.1498821893806571,642.7841438637872,-32.32564864073855
Homecrest Playground,Playground,Brooklyn,1,377.0,-0.3230769230769231,344.0,3.085714285714286,0.1498821893806571,433.5055853965077,-20.64692783938205
Imagination Playground,Playground,Lower Manhattan,1,125.0,-0.3230769230769231,138.0,3.085714285714286,0.1498821893806571,143.73527367258214,-3.9901643667835134
Jaime Campiz Playground,Playground,Brooklyn,1,186.0,-0.3230769230769231,240.0,3.085714285714286,0.1498821893806571,213.8780872248022,12.21345913185658
Jennie Jerome Playground,Playground,Bronx,1,388.0,-0.3230769230769231,452.0,3.085714285714286,0.1498821893806571,446.1542894796949,1.3102441595086662
John Allen Payne Park,Playground,Brooklyn,1,196.0,-0.3230769230769231,220.0,3.085714285714286,0.1498821893806571,225.3769091186088,-2.385740908257412
Josephine Caminiti Playground,Playground,Queens,1,388.0,-0.3230769230769231,470.0,3.085714285714286,0.1498821893806571,446.1542894796949,5.344722909223613
Kolbert Playground,Playground,Brooklyn,1,729.0,-0.3230769230769231,1022.0,3.085714285714286,0.1498821893806571,838.264116058499,21.91861495937861
Lafayette Playground,Playground,Brooklyn,1,156.0,-0.3230769230769231,104.0,3.085714285714286,0.1498821893806571,179.3816215433825,-42.02304611520743
Lefferts Playground,Playground,Queens,1,459.0,-0.3230769230769231,306.0,3.085714285714286,0.1498821893806571,527.7959249257216,-42.02304611520743
Levy Playground,Playground,Staten Island,1,270.0,-0.3230769230769231,303.0,3.085714285714286,0.1498821893806571,310.4681911327774,-2.4054609605991804
Lewis Playground,Playground,Brooklyn,1,236.0,-0.3230769230769231,212.0,3.085714285714286,0.1498821893806571,271.37219669383506,-21.87851129083036
Linwood Playground,Playground,Brooklyn,1,154.0,-0.3230769230769231,152.0,3.085714285714286,0.1498821893806571,177.08185716462117,-14.163990352385024
Lion's Pride Playground,Playground,Brooklyn,1,160.0,-0.3230769230769231,162.0,3.085714285714286,0.1498821893806571,183.9811503009051,-11.94750128747128
Little Claremont Park,Playground,Bronx,1,263.0,-0.3230769230769231,225.0,3.085714285714286,0.1498821893806571,302.4190158071128,-25.59991659270915
Little Flower Playground,Playground,Lower Manhattan,1,440.0,-0.3230769230769231,482.0,3.085714285714286,0.1498821893806571,505.94816332748906,-4.733323502943114
Lt. Joseph Petrosino Park,Playground,Brooklyn,1,603.0,-0.3230769230769231,596.0,3.085714285714286,0.1498821893806571,693.3789601965361,-14.044118121053796
Lt. Lia Playground,Playground,Staten Island,1,204.0,-0.3230769230769231,274.0,3.085714285714286,0.1498821893806571,234.575966633654,16.806510032596798
MacArthur Park,Playground,Lower Manhattan,1,188.0,-0.3230769230769231,165.0,3.085714285714286,0.1498821893806571,216.1778516035635,-23.67395698677574
MacLaughlin Playground,Playground,Bronx,1,54.0,-0.3230769230769231,93.0,3.085714285714286,0.1498821893806571,62.09363822655548,49.77379753571414
Marble Hill Playground,Playground,Upper Manhattan,1,454.0,-0.3230769230769231,1061.0,3.085714285714286,0.1498821893806571,522.0465139788183,103.23859495076512
Margaret I. Carman Green - Weeping Beech,Playground,Queens,1,297.0,-0.3230769230769231,291.0,3.085714285714286,0.1498821893806571,341.5150102460551,-14.791446563259402
Martin Luther King Jr. Playground,Playground,Brooklyn,1,445.0,-0.3230769230769231,447.0,3.085714285714286,0.1498821893806571,511.6975742743924,-12.643713303924905
Martin Luther Playground,Playground,Brooklyn,1,779.0,-0.3230769230769231,925.0,3.085714285714286,0.1498821893806571,895.7582255275319,3.2644717781125605
Mary O'Connor Playground,Playground,Lower Manhattan,1,81.0,-0.3230769230769231,143.0,3.085714285714286,0.1498821893806571,93.14045733983322,53.531563065284026
Matthews - Palmer Playground,Playground,Lower Manhattan,1,199.0,-0.3230769230769231,221.0,3.085714285714286,0.1498821893806571,228.8265556867508,-3.420300438147049
Maurice A Fitzgerald Playground,Playground,Queens,1,142.0,-0.3230769230769231,213.0,3.085714285714286,0.1498821893806571,163.28327089205328,30.44814624078329
McCaffrey Playground,Playground,Lower Manhattan,1,153.0,-0.3230769230769231,262.0,3.085714285714286,0.1498821893806571,175.93197497524054,48.92119527270247
McLaughlin Playground,Playground,Queens,1,53.0,-0.3230769230769231,45.0,3.085714285714286,0.1498821893806571,60.94375603717482,-26.16142665616041
Merriam Playground,Playground,Bronx,1,418.0,-0.3230769230769231,341.0,3.085714285714286,0.1498821893806571,480.6507551611146,-29.054516956766985
Middleton Playground,Playground,Brooklyn,1,112.0,-0.3230769230769231,123.0,3.085714285714286,0.1498821893806571,128.7868052106336,-4.493321502283672
Millbrook Playground,Playground,Bronx,1,558.0,-0.3230769230769231,599.0,3.085714285714286,0.1498821893806571,641.6342616744066,-6.644636083358203
Morris Garden,Playground,Bronx,1,350.0,-0.3230769230769231,375.0,3.085714285714286,0.1498821893806571,402.45876628323,-6.822752685154805
Mother Cabrini Park,Playground,Brooklyn,1,65.0,-0.3230769230769231,53.0,3.085714285714286,0.1498821893806571,74.74234230974271,-29.089725633215245
Mount Hope Playground,Playground,Bronx,1,297.0,-0.3230769230769231,351.0,3.085714285714286,0.1498821893806571,341.5150102460551,2.777327341223196
Nehemiah Park,Playground,Brooklyn,1,436.0,-0.3230769230769231,485.0,3.085714285714286,0.1498821893806571,501.34863456996646,-3.2609313046179054
Noble Playground,Playground,Bronx,1,365.0,-0.3230769230769231,301.0,3.085714285714286,0.1498821893806571,419.7069991239398,-28.283302249359327
Norelli-Hargreaves Playground,Playground,Queens,1,246.0,-0.3230769230769231,368.0,3.085714285714286,0.1498821893806571,282.87101858764163,30.09462822929064
North Pacific Playground,Playground,Brooklyn,1,149.0,-0.3230769230769231,140.0,3.085714285714286,0.1498821893806571,171.3324462177179,-18.28751465901718
Ogden Plimpton Playground,Playground,Bronx,1,138.0,-0.3230769230769231,125.0,3.085714285714286,0.1498821893806571,158.68374213453066,-21.226964830444874
Palmetto Playground,Playground,Brooklyn,1,201.0,-0.3230769230769231,200.0,3.085714285714286,0.1498821893806571,231.1263200655121,-13.467233007772286
Parkside Playground,Playground,Bronx,1,394.0,-0.3230769230769231,345.0,3.085714285714286,0.1498821893806571,453.0535826159789,-23.8500669152788
Pat Williams Playground,Playground,Queens,1,65.0,-0.3230769230769231,80.0,3.085714285714286,0.1498821893806571,74.74234230974271,7.034376402693966
Paul Raimonda Playground,Playground,Queens,1,153.0,-0.3230769230769231,232.0,3.085714285714286,0.1498821893806571,175.93197497524054,31.86915001246936
Pearl St Playground,Playground,Lower Manhattan,1,272.0,-0.3230769230769231,332.0,3.085714285714286,0.1498821893806571,312.7679555115388,6.148981744951092
Pfc Norton Playground,Playground,Brooklyn,1,132.0,-0.3230769230769231,114.0,3.085714285714286,0.1498821893806571,151.78444899824672,-24.89349155833689
Pink Playground,Playground,Brooklyn,1,243.0,-0.3230769230769231,244.0,3.085714285714286,0.1498821893806571,279.42137201949964,-12.676686741423534
Playground 115,Playground,Queens,1,95.0,-0.3230769230769231,92.0,3.085714285714286,0.1498821893806571,109.23880799116242,-15.780845935775009
Playground One Forty,Playground,Queens,1,240.0,-0.3230769230769231,552.0,3.085714285714286,0.1498821893806571,275.97172545135766,100.02049090253438
Playground Thirty Five XXXV,Playground,Queens,1,81.0,-0.3230769230769231,82.0,3.085714285714286,0.1498821893806571,93.14045733983322,-11.960921878648325
Playground of the Americas,Playground,Lower Manhattan,1,124.0,-0.3230769230769231,117.0,3.085714285714286,0.1498821893806571,142.58539148320148,-17.943908009829876
Plimpton Playground,Playground,Bronx,1,530.0,-0.3230769230769231,537.0,3.085714285714286,0.1498821893806571,609.4375603717482,-11.885969143018082
Poe Park,Playground,Bronx,1,423.0,-0.3230769230769231,442.0,3.085714285714286,0.1498821893806571,486.4001661080179,-9.128320506814484
Poppenhusen Playground,Playground,Queens,1,162.0,-0.3230769230769231,198.0,3.085714285714286,0.1498821893806571,186.28091467966644,6.291082122119708
Powell Playground,Playground,Brooklyn,1,283.0,-0.3230769230769231,362.0,3.085714285714286,0.1498821893806571,325.416659594726,11.241999856686794
Rainbow Playground,Playground,Brooklyn,1,112.0,-0.3230769230769231,160.0,3.085714285714286,0.1498821893806571,128.7868052106336,24.23632975312693
Randall Playground,Playground,Bronx,1,441.0,-0.3230769230769231,426.0,3.085714285714286,0.1498821893806571,507.0980455168697,-15.992577024076072
Real Good Park,Playground,Queens,1,254.0,-0.3230769230769231,399.0,3.085714285714286,0.1498821893806571,292.07007610268687,36.61105078759194
Redfern Playground,Playground,Queens,1,156.0,-0.3230769230769231,100.0,3.085714285714286,0.1498821893806571,179.3816215433825,-44.25292895693022
Rev J Polite Playground,Playground,Bronx,1,314.0,-0.3230769230769231,204.0,3.085714285714286,0.1498821893806571,361.0630074655263,-43.50016595940597
Robert Moses Playground,Playground,Lower Manhattan,1,12.0,-0.3230769230769231,8.0,3.085714285714286,0.1498821893806571,13.798586272567883,-42.02304611520744
Rodney Playground North,Playground,Brooklyn,1,140.0,-0.3230769230769231,133.0,3.085714285714286,0.1498821893806571,160.983506513292,-17.38284071417059
Rolf Henry Playground,Playground,Brooklyn,1,486.0,-0.3230769230769231,692.0,3.085714285714286,0.1498821893806571,558.8427440389993,23.827321260112527
Rudd Playground,Playground,Brooklyn,1,324.0,-0.3230769230769231,267.0,3.085714285714286,0.1498821893806571,372.5618293593329,-28.33404311463141
Sarsfield Playground,Playground,Brooklyn,1,215.0,-0.3230769230769231,233.0,3.085714285714286,0.1498821893806571,247.22467071684125,-5.753742405883704
Schenck Playground,Playground,Brooklyn,1,244.0,-0.3230769230769231,283.0,3.085714285714286,0.1498821893806571,280.5712542088803,0.8656431315346145
Sedgwick Playground,Playground,Bronx,1,412.0,-0.3230769230769231,386.0,3.085714285714286,0.1498821893806571,473.7514620248307,-18.52267888520656
Sixteen Sycamores Playground,Playground,Brooklyn,1,223.0,-0.3230769230769231,176.0,3.085714285714286,0.1498821893806571,256.4237282318865,-31.363606163294893
Skyline Playground,Playground,Staten Island,1,80.0,-0.3230769230769231,62.0,3.085714285714286,0.1498821893806571,91.99057515045256,-32.60179110892864
Slattery Playground,Playground,Bronx,1,271.0,-0.3230769230769231,276.0,3.085714285714286,0.1498821893806571,311.61807332215807,-11.430040928767076
Sledge Playground,Playground,Brooklyn,1,66.0,-0.3230769230769231,77.0,3.085714285714286,0.1498821893806571,75.89222449912336,1.4596692983870012
Sobel Court Park,Playground,Staten Island,1,332.0,-0.3230769230769231,324.0,3.085714285714286,0.1498821893806571,381.7608868743781,-15.130121722863889
St. Gregory's Playground,Playground,Upper Manhattan,1,244.0,-0.3230769230769231,263.0,3.085714285714286,0.1498821893806571,280.5712542088803,-6.26267087069398
St. Mary's Park,Playground,Brooklyn,1,115.0,-0.3230769230769231,136.0,3.085714285714286,0.1498821893806571,132.23645177877555,2.8460747173711733
St. Nicholas Playground North,Playground,Upper Manhattan,1,390.0,-0.3230769230769231,427.0,3.085714285714286,0.1498821893806571,448.4540538584562,-4.78400265843682
St. Nicholas Playground South,Playground,Upper Manhattan,1,487.0,-0.3230769230769231,488.0,3.085714285714286,0.1498821893806571,559.99262622838,-12.855995392878528
Stop & Go Playground,Playground,Bronx,1,236.0,-0.3230769230769231,168.0,3.085714285714286,0.1498821893806571,271.37219669383506,-38.092405173865565
Sunners Playground,Playground,Brooklyn,1,104.0,-0.3230769230769231,160.0,3.085714285714286,0.1498821893806571,119.58774769558832,33.79297050336746
Sunshine Playground,Playground,Upper Manhattan,1,101.0,-0.3230769230769231,83.0,3.085714285714286,0.1498821893806571,116.13810112744636,-28.53335882518144
Thomas J. Cuite Park,Playground,Brooklyn,1,86.0,-0.3230769230769231,64.0,3.085714285714286,0.1498821893806571,98.8898682867365,-35.28153984953388
Thorpe Family Playground,Playground,Bronx,1,278.0,-0.3230769230769231,310.0,3.085714285714286,0.1498821893806571,319.66724864782265,-3.024159868962069
Torsney Playground,Playground,Queens,1,214.0,-0.3230769230769231,235.0,3.085714285714286,0.1498821893806571,246.0747885274606,-4.50057829724589
Triborough Bridge Playground B,Playground,Queens,1,198.0,-0.3230769230769231,273.0,3.085714285714286,0.1498821893806571,227.67667349737007,19.90688189809373
Tudor Grove Playground,Playground,Lower Manhattan,1,126.0,-0.3230769230769231,132.0,3.085714285714286,0.1498821893806571,144.88515586196277,-8.893358181040242
Turtle Playground,Playground,Queens,1,102.0,-0.3230769230769231,110.0,3.085714285714286,0.1498821893806571,117.287983316827,-6.213751068717899
Twenty-Four Sycamores Park,Playground,Lower Manhattan,1,224.0,-0.3230769230769231,282.0,3.085714285714286,0.1498821893806571,257.5736104212672,9.483265594943108
Underhill Playground,Playground,Brooklyn,1,152.0,-0.3230769230769231,186.0,3.085714285714286,0.1498821893806571,174.78209278585987,6.418224564849513
Van Nest Park,Playground,Bronx,1,280.0,-0.3230769230769231,225.0,3.085714285714286,0.1498821893806571,321.967013026584,-30.117064513866104
Veterans Grove,Playground,Queens,1,299.0,-0.3230769230769231,490.0,3.085714285714286,0.1498821893806571,343.81477462481644,42.518599014456655
Virginia Playground,Playground,Bronx,1,117.0,-0.3230769230769231,135.0,3.085714285714286,0.1498821893806571,134.53621615753687,0.3447278775255997
Washington Park,Playground,Bronx,1,323.0,-0.3230769230769231,247.0,3.085714285714286,0.1498821893806571,371.4119471699522,-33.49702348509088
Webster Playground,Playground,Bronx,1,137.0,-0.3230769230769231,172.0,3.085714285714286,0.1498821893806571,157.53385994515,9.182876658952436
Weeksville Playground,Playground,Brooklyn,1,130.0,-0.3230769230769231,99.0,3.085714285714286,0.1498821893806571,149.48468461948542,-33.77247960083311
White Playground,Playground,Upper Manhattan,1,69.0,-0.3230769230769231,78.0,3.085714285714286,0.1498821893806571,79.34187106726533,-1.6912521083952057
William McCray Playground,Playground,Upper Manhattan,1,574.0,-0.3230769230769231,390.0,3.085714285714286,0.1498821893806571,660.0323767044971,-40.91198950765914
Zimmerman Playground,Playground,Bronx,1,268.0,-0.3230769230769231,247.0,3.085714285714286,0.1498821893806571,308.1684267540161,-19.84902457344908
"""Uncle"" Vito E. Maranzano Glendale Playground",Playground,Queens,2,158.0,1.3461538461538465,149.0,3.6714285714285713,0.1023317232502761,174.16841227354362,-14.450618194770518
Abigail Playground,Playground,Bronx,2,386.0,1.3461538461538465,367.0,3.6714285714285713,0.1023317232502761,425.50004517460656,-13.748540297005304
Admiral Farragut Playground,Playground,Bronx,2,285.0,1.3461538461538465,303.0,3.6714285714285713,0.1023317232502761,314.1645411263287,-3.553724136499324
Alexander Hamilton Playground,Playground,Upper Manhattan,2,574.0,1.3461538461538465,792.0,3.6714285714285713,0.1023317232502761,632.7384091456585,25.17021071462709
American Playground,Playground,Brooklyn,2,45.0,1.3461538461538465,81.0,3.6714285714285713,0.1023317232502761,49.60492754626242,63.29022943226352
Annunciation Park,Playground,Upper Manhattan,2,316.0,1.3461538461538465,354.0,3.6714285714285713,0.1023317232502761,348.33682454708725,1.625775701514217
Arverne Playground,Playground,Queens,2,159.0,1.3461538461538465,216.0,3.6714285714285713,0.1023317232502761,175.2707439967939,23.237909005481903
Astoria Health Playground,Playground,Queens,2,122.0,1.3461538461538465,135.0,3.6714285714285713,0.1023317232502761,134.48447023653367,0.3833377657357834
Bailey Playground,Playground,Bronx,2,190.0,1.3461538461538465,151.0,3.6714285714285713,0.1023317232502761,209.44302741755249,-27.904021507977216
Bath Beach Park,Playground,Brooklyn,2,270.0,1.3461538461538465,370.0,3.6714285714285713,0.1023317232502761,297.62956527757456,24.315606769418725
Beach 59th St Playground,Playground,Queens,2,96.0,1.3461538461538465,90.0,3.6714285714285713,0.1023317232502761,105.8238454320265,-14.953005504029411
Beanstalk Playground,Playground,Bronx,2,464.0,1.3461538461538465,367.0,3.6714285714285713,0.1023317232502761,511.4819195881281,-28.24770809190528
Bedford Playground,Playground,Brooklyn,2,140.0,1.3461538461538465,99.0,3.6714285714285713,0.1023317232502761,154.32644125503865,-35.85026700875361
Behagen Playground,Playground,Bronx,2,443.0,1.3461538461538465,443.0,3.6714285714285713,0.1023317232502761,488.3329533998723,-9.283205870964704
Benninger Playground,Playground,Queens,2,159.0,1.3461538461538465,148.0,3.6714285714285713,0.1023317232502761,175.2707439967939,-15.55921049624388
Berry Playground,Playground,Brooklyn,2,56.0,1.3461538461538465,59.0,3.6714285714285713,0.1023317232502761,61.73057650201546,-4.423377614052103
Bill Bojangles Robinson Playground,Playground,Upper Manhattan,2,265.0,1.3461538461538465,193.0,3.6714285714285713,0.1023317232502761,292.1179066613232,-33.93078767206109
Bland Playground,Playground,Queens,2,25.0,1.3461538461538465,24.0,3.6714285714285713,0.1023317232502761,27.558293081256902,-12.911877636126125
Brevoort Playground,Playground,Brooklyn,2,190.0,1.3461538461538465,202.0,3.6714285714285713,0.1023317232502761,209.44302741755249,-3.553724136499324
Bridge Playground,Playground,Bronx,2,267.0,1.3461538461538465,343.0,3.6714285714285713,0.1023317232502761,294.3225701078237,16.538802944790657
Brighton Playground,Playground,Brooklyn,2,403.0,1.3461538461538465,412.0,3.6714285714285713,0.1023317232502761,444.2396844698612,-7.257272503318754
Brizzi Playground,Playground,Brooklyn,2,266.0,1.3461538461538465,320.0,3.6714285714285713,0.1023317232502761,293.2202383845734,9.132985418388332
Bufano Park,Playground,Bronx,2,107.0,1.3461538461538465,117.0,3.6714285714285713,0.1023317232502761,117.94949438777954,-0.8050008121763621
Captain Rivera Playground,Playground,Bronx,2,311.0,1.3461538461538465,304.0,3.6714285714285713,0.1023317232502761,342.82516593083585,-11.325062973547496
Carmansville Playground,Playground,Upper Manhattan,2,225.0,1.3461538461538465,285.0,3.6714285714285713,0.1023317232502761,248.0246377313121,14.907939230111372
Classon Playground,Playground,Brooklyn,2,170.0,1.3461538461538465,137.0,3.6714285714285713,0.1023317232502761,187.39639295254693,-26.892936496012737
Cleopatra Playground,Playground,Bronx,2,268.0,1.3461538461538465,290.0,3.6714285714285713,0.1023317232502761,295.424901831074,-1.836304860372267
Coleman Playground,Playground,Lower Manhattan,2,592.0,1.3461538461538465,521.0,3.6714285714285713,0.1023317232502761,652.5803801641634,-20.16309165333212
