park_name,park_type,borough,month,visitor_count_2019,TAVG_2019,visitor_count_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
"""Uncle"" Vito E. Maranzano Glendale Playground",Playground,Queens,1,122.0,-0.3230769230769231,202.0,3.085714285714286,0.1537946859263306,140.76295168301235,43.50366881684104
Abigail Playground,Playground,Bronx,1,430.0,-0.3230769230769231,459.0,3.085714285714286,0.1537946859263306,496.13171494832216,-7.484245378707517
Admiral Farragut Playground,Playground,Bronx,1,336.0,-0.3230769230769231,350.0,3.085714285714286,0.1537946859263306,387.6750144712471,-9.718195154421377
American Playground,Playground,Brooklyn,1,36.0,-0.3230769230769231,52.0,3.085714285714286,0.1537946859263306,41.5366086933479,25.190769385869032
Annunciation Park,Playground,Upper Manhattan,1,315.0,-0.3230769230769231,326.0,3.085714285714286,0.1537946859263306,363.44532606679417,-10.3028773191356
Arverne Playground,Playground,Queens,1,158.0,-0.3230769230769231,195.0,3.085714285714286,0.1537946859263306,182.29956037636023,6.96679662716658
Astoria Health Playground,Playground,Queens,1,145.0,-0.3230769230769231,143.0,3.085714285714286,0.1537946859263306,167.30022945931793,-14.52492297102735
Bailey Playground,Playground,Bronx,1,205.0,-0.3230769230769231,192.0,3.085714285714286,0.1537946859263306,236.52791061489776,-18.82564746762413
Bath Beach Park,Playground,Brooklyn,1,227.0,-0.3230769230769231,329.0,3.085714285714286,0.1537946859263306,261.911393705277,25.615001067962805
Beach 59th St Playground,Playground,Queens,1,102.0,-0.3230769230769231,113.0,3.085714285714286,0.1537946859263306,117.68705796448572,-3.982645199525784
Beanstalk Playground,Playground,Bronx,1,535.0,-0.3230769230769231,462.0,3.085714285714286,0.1537946859263306,617.2801569705869,-25.155540027829844
Bedford Playground,Playground,Brooklyn,1,159.0,-0.3230769230769231,142.0,3.085714285714286,0.1537946859263306,183.45335506228656,-22.596128072017112
Behagen Playground,Playground,Bronx,1,503.0,-0.3230769230769231,571.0,3.085714285714286,0.1537946859263306,580.3587270209443,-1.6125762541702244
Benninger Playground,Playground,Queens,1,245.0,-0.3230769230769231,249.0,3.085714285714286,0.1537946859263306,282.679698051951,-11.91443824372606
Berry Playground,Playground,Brooklyn,1,111.0,-0.3230769230769231,72.0,3.085714285714286,0.1537946859263306,128.0712101378227,-43.78127611778023
Bill Bojangles Robinson Playground,Playground,Upper Manhattan,1,277.0,-0.3230769230769231,379.0,3.085714285714286,0.1537946859263306,319.6011280015936,18.585313628214188
Brevoort Playground,Playground,Brooklyn,1,217.0,-0.3230769230769231,273.0,3.085714285714286,0.1537946859263306,250.3734468460137,9.037121723176258
Bridge Playground,Playground,Bronx,1,403.0,-0.3230769230769231,453.0,3.085714285714286,0.1537946859263306,464.97925842831125,-2.576299525446073
Brighton Playground,Playground,Brooklyn,1,352.0,-0.3230769230769231,519.0,3.085714285714286,0.1537946859263306,406.1357294460684,27.789791040514483
Brizzi Playground,Playground,Brooklyn,1,262.0,-0.3230769230769231,319.0,3.085714285714286,0.1537946859263306,302.2942077126986,5.526335556908398
Bufano Park,Playground,Bronx,1,122.0,-0.3230769230769231,150.0,3.085714285714286,0.1537946859263306,140.76295168301235,6.562130309535422
Captain Jacob Joseph Playground,Playground,Lower Manhattan,1,209.0,-0.3230769230769231,169.0,3.085714285714286,0.1537946859263306,241.1430893586031,-29.91712909977667
Captain Rivera Playground,Playground,Bronx,1,389.0,-0.3230769230769231,487.0,3.085714285714286,0.1537946859263306,448.8261328253426,8.505268384074348
Carmansville Playground,Playground,Upper Manhattan,1,253.0,-0.3230769230769231,344.0,3.085714285714286,0.1537946859263306,291.9100555393616,17.844518704363196
Classon Playground,Playground,Brooklyn,1,194.0,-0.3230769230769231,215.0,3.085714285714286,0.1537946859263306,223.83616906970812,-3.947605566353464
Cleopatra Playground,Playground,Bronx,1,390.0,-0.3230769230769231,338.0,3.085714285714286,0.1537946859263306,449.97992751126895,-24.88553836847858
Coleman Playground,Playground,Lower Manhattan,1,615.0,-0.3230769230769231,620.0,3.085714285714286,0.1537946859263306,709.5837318446934,-12.62482887140098
Colonel David Marcus Playground,Playground,Brooklyn,1,280.0,-0.3230769230769231,454.0,3.085714285714286,0.1537946859263306,323.0625120593726,40.53007794248924
Columbus Park,Playground,Lower Manhattan,1,370.0,-0.3230769230769231,727.0,3.085714285714286,0.1537946859263306,426.9040337927423,70.2958844265574
Courtney Callender Playground,Playground,Upper Manhattan,1,361.0,-0.3230769230769231,533.0,3.085714285714286,0.1537946859263306,416.5198816194053,27.965080064780263
Crack Is Wack Playground,Playground,Upper Manhattan,1,269.0,-0.3230769230769231,274.0,3.085714285714286,0.1537946859263306,310.37077051418294,-11.718490904903335
Crispus Attucks Playground,Playground,Brooklyn,1,252.0,-0.3230769230769231,270.0,3.085714285714286,0.1537946859263306,290.7562608534353,-7.13871501597627
Curtis Playground,Playground,Brooklyn,1,128.0,-0.3230769230769231,163.0,3.085714285714286,0.1537946859263306,147.68571979857032,10.369506423719873
D'Emic Playground,Playground,Brooklyn,1,236.0,-0.3230769230769231,277.0,3.085714285714286,0.1537946859263306,272.295545878614,1.727701459899451
Dan Ross Playground,Playground,Brooklyn,1,198.0,-0.3230769230769231,174.0,3.085714285714286,0.1537946859263306,228.45134781341343,-23.83498645754821
Daniel Boone Playground,Playground,Bronx,1,585.0,-0.3230769230769231,392.0,3.085714285714286,0.1537946859263306,674.9698912669035,-41.92333538549035
Davidson Playground,Playground,Bronx,1,116.0,-0.3230769230769231,114.0,3.085714285714286,0.1537946859263306,133.84018356745435,-14.82378687672306
De Witt Clinton Park,Playground,Lower Manhattan,1,516.0,-0.3230769230769231,402.0,3.085714285714286,0.1537946859263306,595.3580579379866,-32.477608282934675
DeSalvio Playground,Playground,Lower Manhattan,1,97.0,-0.3230769230769231,66.0,3.085714285714286,0.1537946859263306,111.91808453485407,-41.0282973709705
Drew Playground,Playground,Bronx,1,318.0,-0.3230769230769231,295.0,3.085714285714286,0.1537946859263306,366.9067101245731,-19.59809077903186
Ehrenreich-Austin Playground,Playground,Queens,1,330.0,-0.3230769230769231,534.0,3.085714285714286,0.1537946859263306,380.7522463556891,40.24868010920432
Elizabeth Stroud Playground,Playground,Brooklyn,1,1258.0,-0.3230769230769231,1272.0,3.085714285714286,0.1537946859263306,1451.4737148953238,-12.364930418892705
Elton Playground,Playground,Brooklyn,1,141.0,-0.3230769230769231,153.0,3.085714285714286,0.1537946859263306,162.68505071561262,-5.953251803414264
Ennis Playground,Playground,Brooklyn,1,79.0,-0.3230769230769231,70.0,3.085714285714286,0.1537946859263306,91.14978018818012,-23.203325498444507
Epiphany Playground,Playground,Brooklyn,1,220.0,-0.3230769230769231,159.0,3.085714285714286,0.1537946859263306,253.83483090379272,-37.36084231077672
Flynn Playground,Playground,Bronx,1,278.0,-0.3230769230769231,308.0,3.085714285714286,0.1537946859263306,320.7549226875199,-3.9765321699975256
Fordham Landing Playground,Playground,Bronx,1,399.0,-0.3230769230769231,375.0,3.085714285714286,0.1537946859263306,460.36407968460594,-18.542732470154625
Fort Independence Playground,Playground,Bronx,1,128.0,-0.3230769230769231,92.0,3.085714285714286,0.1537946859263306,147.68571979857032,-37.705554656550746
Fox Playground,Playground,Bronx,1,380.0,-0.3230769230769231,406.0,3.085714285714286,0.1537946859263306,438.4419806520056,-7.399378272071769
Freedom Square Playground,Playground,Queens,1,131.0,-0.3230769230769231,147.0,3.085714285714286,0.1537946859263306,151.1471038563493,-2.7437534365797207
Galileo Playground,Playground,Bronx,1,232.0,-0.3230769230769231,215.0,3.085714285714286,0.1537946859263306,267.6803671349087,-19.68032534427832
Garibaldi Playground,Playground,Brooklyn,1,176.0,-0.3230769230769231,316.0,3.085714285714286,0.1537946859263306,203.06786472303415,55.61300180656099
Garrison Playground,Playground,Bronx,1,304.0,-0.3230769230769231,363.0,3.085714285714286,0.1537946859263306,350.7535845216045,3.491458396668549
Gene Gray Playground,Playground,Queens,1,87.0,-0.3230769230769231,143.0,3.085714285714286,0.1537946859263306,100.38013767559076,42.45846171495442
Gouverneur Playground,Playground,Bronx,1,453.0,-0.3230769230769231,516.0,3.085714285714286,0.1537946859263306,522.6689927246277,-1.2759495622387826
Grand Playground,Playground,Bronx,1,214.0,-0.3230769230769231,158.0,3.085714285714286,0.1537946859263306,246.91206278823475,-36.00960673375063
Greenpoint Playground,Playground,Brooklyn,1,146.0,-0.3230769230769231,128.0,3.085714285714286,0.1537946859263306,168.45402414524426,-24.01487548339245
Gun Hill Playground,Playground,Bronx,1,218.0,-0.3230769230769231,217.0,3.085714285714286,0.1537946859263306,251.5272415319401,-13.727038598940638
Half-Nelson Playground,Playground,Bronx,1,216.0,-0.3230769230769231,206.0,3.085714285714286,0.1537946859263306,249.2196521600874,-17.34199200804801
Harry Chapin Playground,Playground,Brooklyn,1,191.0,-0.3230769230769231,122.0,3.085714285714286,0.1537946859263306,220.37478501192916,-44.63976448421901
Havemeyer Playground,Playground,Bronx,1,264.0,-0.3230769230769231,284.0,3.085714285714286,0.1537946859263306,304.60179708455127,-6.763517904929703
Heckscher Playground,Playground,Brooklyn,1,342.0,-0.3230769230769231,411.0,3.085714285714286,0.1537946859263306,394.59778258680507,4.156692748162292
Hines Park,Playground,Bronx,1,617.0,-0.3230769230769231,483.0,3.085714285714286,0.1537946859263306,711.891321216546,-32.15256520130001
Homecrest Playground,Playground,Brooklyn,1,393.0,-0.3230769230769231,386.0,3.085714285714286,0.1537946859263306,453.4413115690479,-14.873217293695628
Horseshoe Playground,Playground,Bronx,1,374.0,-0.3230769230769231,895.0,3.085714285714286,0.1537946859263306,431.5192125364477,107.406755944709
Imagination Playground,Playground,Lower Manhattan,1,209.0,-0.3230769230769231,236.0,3.085714285714286,0.1537946859263306,241.1430893586031,-2.132795665960319
Jaime Campiz Playground,Playground,Brooklyn,1,226.0,-0.3230769230769231,296.0,3.085714285714286,0.1537946859263306,260.7575990193507,13.515387897874437
Jennie Jerome Playground,Playground,Bronx,1,459.0,-0.3230769230769231,556.0,3.085714285714286,0.1537946859263306,529.5917608401858,4.986527569446726
John Allen Payne Park,Playground,Brooklyn,1,208.0,-0.3230769230769231,276.0,3.085714285714286,0.1537946859263306,239.9892946726768,15.005129864829389
Josephine Caminiti Playground,Playground,Queens,1,426.0,-0.3230769230769231,518.0,3.085714285714286,0.1537946859263306,491.5165362046168,5.388112473261362
Kolbert Playground,Playground,Brooklyn,1,754.0,-0.3230769230769231,1038.0,3.085714285714286,0.1537946859263306,869.9611931884533,19.3156669662098
Lefferts Playground,Playground,Queens,1,511.0,-0.3230769230769231,384.0,3.085714285714286,0.1537946859263306,589.589084508355,-34.86989327147925
Levy Playground,Playground,Staten Island,1,327.0,-0.3230769230769231,363.0,3.085714285714286,0.1537946859263306,377.2908622979101,-3.7877573315374913
Lewis Playground,Playground,Brooklyn,1,248.0,-0.3230769230769231,257.0,3.085714285714286,0.1537946859263306,286.14108210973,-10.184165760075976
Linwood Playground,Playground,Brooklyn,1,170.0,-0.3230769230769231,168.0,3.085714285714286,0.1537946859263306,196.1450966074762,-14.349120673559288
Lion's Pride Playground,Playground,Brooklyn,1,172.0,-0.3230769230769231,162.0,3.085714285714286,0.1537946859263306,198.4526859793289,-18.368451804741927
Little Claremont Park,Playground,Bronx,1,275.0,-0.3230769230769231,274.0,3.085714285714286,0.1537946859263306,317.2935386297409,-13.644632921523623
Little Flower Playground,Playground,Lower Manhattan,1,512.0,-0.3230769230769231,559.0,3.085714285714286,0.1537946859263306,590.7428791942813,-5.3733832962279005
Lt. Joseph Petrosino Park,Playground,Brooklyn,1,636.0,-0.3230769230769231,628.0,3.085714285714286,0.1537946859263306,733.8134202491462,-14.41966272751188
Lt. Lia Playground,Playground,Staten Island,1,220.0,-0.3230769230769231,282.0,3.085714285714286,0.1537946859263306,253.83483090379272,11.09586458088658
MacArthur Park,Playground,Lower Manhattan,1,249.0,-0.3230769230769231,229.0,3.085714285714286,0.1537946859263306,287.2948767956563,-20.290955914650574
MacLaughlin Playground,Playground,Bronx,1,66.0,-0.3230769230769231,136.0,3.085714285714286,0.1537946859263306,76.15044927113782,78.59382485816282
Marble Hill Playground,Playground,Upper Manhattan,1,556.0,-0.3230769230769231,1253.0,3.085714285714286,0.1537946859263306,641.5098453750398,95.3204629723914
Margaret I. Carman Green - Weeping Beech,Playground,Queens,1,338.0,-0.3230769230769231,352.0,3.085714285714286,0.1537946859263306,389.98260384309975,-9.739563628941037
Martin Luther King Jr. Playground,Playground,Brooklyn,1,484.0,-0.3230769230769231,479.0,3.085714285714286,0.1537946859263306,558.4366279883441,-14.224824090514726
Martin Luther Playground,Playground,Brooklyn,1,850.0,-0.3230769230769231,1015.0,3.085714285714286,0.1537946859263306,980.725483037381,3.4948125194492
Mary O'Connor Playground,Playground,Lower Manhattan,1,129.0,-0.3230769230769231,195.0,3.085714285714286,0.1537946859263306,148.83951448449665,31.013595868932708
Matthews - Palmer Playground,Playground,Lower Manhattan,1,273.0,-0.3230769230769231,277.0,3.085714285714286,0.1537946859263306,314.98594925788825,-12.05956943393308
Maurice A Fitzgerald Playground,Playground,Queens,1,158.0,-0.3230769230769231,242.0,3.085714285714286,0.1537946859263306,182.29956037636023,32.74853735268878
McCaffrey Playground,Playground,Lower Manhattan,1,227.0,-0.3230769230769231,444.0,3.085714285714286,0.1537946859263306,261.911393705277,69.52298016466713
McLaughlin Playground,Playground,Queens,1,61.0,-0.3230769230769231,57.0,3.085714285714286,0.1537946859263306,70.38147584150617,-19.01278096475308
Merriam Playground,Playground,Bronx,1,475.0,-0.3230769230769231,397.0,3.085714285714286,0.1537946859263306,548.052475815007,-27.561681131059103
Middleton Playground,Playground,Brooklyn,1,120.0,-0.3230769230769231,129.0,3.085714285714286,0.1537946859263306,138.45536231115966,-6.829177399362847
Millbrook Playground,Playground,Bronx,1,654.0,-0.3230769230769231,686.0,3.085714285714286,0.1537946859263306,754.5817245958202,-9.088707340819171
Morris Garden,Playground,Bronx,1,390.0,-0.3230769230769231,407.0,3.085714285714286,0.1537946859263306,449.97992751126895,-9.551521053168
Mother Cabrini Park,Playground,Brooklyn,1,92.0,-0.3230769230769231,81.0,3.085714285714286,0.1537946859263306,106.14911110522242,-23.6922484261718
Mount Hope Playground,Playground,Bronx,1,345.0,-0.3230769230769231,383.0,3.085714285714286,0.1537946859263306,398.0591666445841,-3.7831478097902944
Nehemiah Park,Playground,Brooklyn,1,489.0,-0.3230769230769231,549.0,3.085714285714286,0.1537946859263306,564.2056014179757,-2.695046163980044
Noble Playground,Playground,Bronx,1,472.0,-0.3230769230769231,421.0,3.085714285714286,0.1537946859263306,544.591091757228,-22.694291850870638
Norelli-Hargreaves Playground,Playground,Queens,1,290.0,-0.3230769230769231,434.0,3.085714285714286,0.1537946859263306,334.60045891863587,29.70693507193752
North Pacific Playground,Playground,Brooklyn,1,165.0,-0.3230769230769231,152.0,3.085714285714286,0.1537946859263306,190.37612317784456,-20.158054769291923
Ogden Plimpton Playground,Playground,Bronx,1,154.0,-0.3230769230769231,166.0,3.085714285714286,0.1537946859263306,177.68438163265492,-6.57591934940643
Palmetto Playground,Playground,Brooklyn,1,248.0,-0.3230769230769231,224.0,3.085714285714286,0.1537946859263306,286.14108210973,-21.716938250027308
Parkside Playground,Playground,Bronx,1,418.0,-0.3230769230769231,373.0,3.085714285714286,0.1537946859263306,482.2861787172062,-22.660027083481356
Pat Williams Playground,Playground,Queens,1,90.0,-0.3230769230769231,121.0,3.085714285714286,0.1537946859263306,103.84152173336976,16.52371612069348
Paul Raimonda Playground,Playground,Queens,1,211.0,-0.3230769230769231,297.0,3.085714285714286,0.1537946859263306,243.45067873045576,21.9959630216653
Pearl St Playground,Playground,Lower Manhattan,1,336.0,-0.3230769230769231,406.0,3.085714285714286,0.1537946859263306,387.6750144712471,4.726893620871206
Pfc Norton Playground,Playground,Brooklyn,1,149.0,-0.3230769230769231,118.0,3.085714285714286,0.1537946859263306,171.91540820302325,-31.3615915912272
Pink Playground,Playground,Brooklyn,1,265.0,-0.3230769230769231,269.0,3.085714285714286,0.1537946859263306,305.7555917704776,-12.02123289312368
Playground 115,Playground,Queens,1,131.0,-0.3230769230769231,129.0,3.085714285714286,0.1537946859263306,151.1471038563493,-14.652681587202611
Playground One Forty,Playground,Queens,1,281.0,-0.3230769230769231,608.0,3.085714285714286,0.1537946859263306,324.2163067452989,87.52912402942114
Playground Thirty Five XXXV,Playground,Queens,1,97.0,-0.3230769230769231,112.0,3.085714285714286,0.1537946859263306,111.91808453485407,0.0731923401712752
Playground of the Americas,Playground,Lower Manhattan,1,194.0,-0.3230769230769231,181.0,3.085714285714286,0.1537946859263306,223.83616906970812,-19.137286546558038
Plimpton Playground,Playground,Bronx,1,610.0,-0.3230769230769231,670.0,3.085714285714286,0.1537946859263306,703.8147584150616,-4.804496923481679
Poe Park,Playground,Bronx,1,504.0,-0.3230769230769231,506.0,3.085714285714286,0.1537946859263306,581.5125217068706,-12.985536663118506
Poppenhusen Playground,Playground,Queens,1,178.0,-0.3230769230769231,229.0,3.085714285714286,0.1537946859263306,205.3754540948869,11.503100995797777
Powell Playground,Playground,Brooklyn,1,323.0,-0.3230769230769231,407.0,3.085714285714286,0.1537946859263306,372.6756835542048,9.21023773766093
Rainbow Playground,Playground,Brooklyn,1,132.0,-0.3230769230769231,176.0,3.085714285714286,0.1537946859263306,152.30089854227563,15.56071020234065
Randall Playground,Playground,Bronx,1,503.0,-0.3230769230769231,498.0,3.085714285714286,0.1537946859263306,580.3587270209443,-14.191003458102928
Real Good Park,Playground,Queens,1,290.0,-0.3230769230769231,439.0,3.085714285714286,0.1537946859263306,334.60045891863587,31.20125460041606
Redfern Playground,Playground,Queens,1,194.0,-0.3230769230769231,128.0,3.085714285714286,0.1537946859263306,223.83616906970812,-42.81531866275928
Rev J Polite Playground,Playground,Bronx,1,360.0,-0.3230769230769231,229.0,3.085714285714286,0.1537946859263306,415.36608693347904,-44.867911174299984
Robert Moses Playground,Playground,Lower Manhattan,1,12.0,-0.3230769230769231,13.0,3.085714285714286,0.1537946859263306,13.845536231115968,-6.106922960598232
Rodney Playground North,Playground,Brooklyn,1,154.0,-0.3230769230769231,150.0,3.085714285714286,0.1537946859263306,177.68438163265492,-15.580650014523885
Rolf Henry Playground,Playground,Brooklyn,1,531.0,-0.3230769230769231,724.0,3.085714285714286,0.1537946859263306,612.6649782268815,18.17225167583987
Rudd Playground,Playground,Brooklyn,1,344.0,-0.3230769230769231,295.0,3.085714285714286,0.1537946859263306,396.9053719586577,-25.67497926666317
Sarsfield Playground,Playground,Brooklyn,1,219.0,-0.3230769230769231,257.0,3.085714285714286,0.1537946859263306,252.6810362178664,1.709255212334065
Schenck Playground,Playground,Brooklyn,1,265.0,-0.3230769230769231,309.0,3.085714285714286,0.1537946859263306,305.7555917704776,1.0611116580846922
Sedgwick Playground,Playground,Bronx,1,514.0,-0.3230769230769231,470.0,3.085714285714286,0.1537946859263306,593.050468566134,-20.74873473477612
Sixteen Sycamores Playground,Playground,Brooklyn,1,255.0,-0.3230769230769231,197.0,3.085714285714286,0.1537946859263306,294.2176449112143,-33.04276497099674
Skyline Playground,Playground,Staten Island,1,84.0,-0.3230769230769231,70.0,3.085714285714286,0.1537946859263306,96.91875361781176,-27.774556123537096
Slattery Playground,Playground,Bronx,1,315.0,-0.3230769230769231,317.0,3.085714285714286,0.1537946859263306,363.44532606679417,-12.7791782520429
Sledge Playground,Playground,Brooklyn,1,74.0,-0.3230769230769231,77.0,3.085714285714286,0.1537946859263306,85.38080675854846,-9.815797105605776
Sobel Court Park,Playground,Staten Island,1,375.0,-0.3230769230769231,361.0,3.085714285714286,0.1537946859263306,432.673007222374,-16.565167233910056
Sobel Playground,Playground,Brooklyn,1,122.0,-0.3230769230769231,83.0,3.085714285714286,0.1537946859263306,140.76295168301235,-41.03562122872373
St. Gregory's Playground,Playground,Upper Manhattan,1,280.0,-0.3230769230769231,307.0,3.085714285714286,0.1537946859263306,323.0625120593726,-4.971951699682383
St. Mary's Park,Playground,Brooklyn,1,115.0,-0.3230769230769231,144.0,3.085714285714286,0.1537946859263306,132.68638888152802,8.526580016111215
St. Nicholas Playground North,Playground,Upper Manhattan,1,462.0,-0.3230769230769231,467.0,3.085714285714286,0.1537946859263306,533.0531448979648,-12.39147457062812
St. Nicholas Playground South,Playground,Upper Manhattan,1,543.0,-0.3230769230769231,543.0,3.085714285714286,0.1537946859263306,626.5105144579975,-13.329467348244512
Starr Playground,Playground,Queens,1,141.0,-0.3230769230769231,90.0,3.085714285714286,0.1537946859263306,162.68505071561262,-44.6783834137731
Stop & Go Playground,Playground,Bronx,1,284.0,-0.3230769230769231,217.0,3.085714285714286,0.1537946859263306,327.6776908030779,-33.776388783693875
Sunners Playground,Playground,Brooklyn,1,104.0,-0.3230769230769231,164.0,3.085714285714286,0.1537946859263306,119.9946473363384,36.672763027768255
Sunshine Playground,Playground,Upper Manhattan,1,105.0,-0.3230769230769231,96.0,3.085714285714286,0.1537946859263306,121.14844202226472,-20.758370146966417
Thomas J. Cuite Park,Playground,Brooklyn,1,90.0,-0.3230769230769231,72.0,3.085714285714286,0.1537946859263306,103.84152173336976,-30.663573878595617
Thorpe Family Playground,Playground,Bronx,1,302.0,-0.3230769230769231,358.0,3.085714285714286,0.1537946859263306,348.44599514975187,2.7418896997631164
Torsney Playground,Playground,Queens,1,240.0,-0.3230769230769231,279.0,3.085714285714286,0.1537946859263306,276.9107246223193,0.7544942076657585
Triborough Bridge Playground B,Playground,Queens,1,218.0,-0.3230769230769231,324.0,3.085714285714286,0.1537946859263306,251.5272415319401,28.81308522554485
Tudor Grove Playground,Playground,Lower Manhattan,1,191.0,-0.3230769230769231,180.0,3.085714285714286,0.1537946859263306,220.37478501192916,-18.320963993110013
Turtle Playground,Playground,Queens,1,146.0,-0.3230769230769231,162.0,3.085714285714286,0.1537946859263306,168.45402414524426,-3.831326783668569
Twenty-Four Sycamores Park,Playground,Lower Manhattan,1,303.0,-0.3230769230769231,387.0,3.085714285714286,0.1537946859263306,349.59978983567817,10.698007050261957
Underhill Playground,Playground,Brooklyn,1,161.0,-0.3230769230769231,191.0,3.085714285714286,0.1537946859263306,185.7609444341392,2.820321344629181
Van Nest Park,Playground,Bronx,1,320.0,-0.3230769230769231,253.0,3.085714285714286,0.1537946859263306,369.2142994964258,-31.47611012220582
Veterans Grove,Playground,Queens,1,327.0,-0.3230769230769231,532.0,3.085714285714286,0.1537946859263306,377.2908622979101,41.00527024689272
Virginia Playground,Playground,Bronx,1,133.0,-0.3230769230769231,147.0,3.085714285714286,0.1537946859263306,153.45469322820196,-4.206253384901828
Washington Park,Playground,Bronx,1,360.0,-0.3230769230769231,307.0,3.085714285714286,0.1537946859263306,415.36608693347904,-26.089295766419635
Webster Playground,Playground,Bronx,1,156.0,-0.3230769230769231,200.0,3.085714285714286,0.1537946859263306,179.99197100450758,11.11606750225062
Weeksville Playground,Playground,Brooklyn,1,149.0,-0.3230769230769231,123.0,3.085714285714286,0.1537946859263306,171.91540820302325,-28.45318445526225
White Playground,Playground,Upper Manhattan,1,73.0,-0.3230769230769231,86.0,3.085714285714286,0.1537946859263306,84.22701207262213,2.105011069191396
William McCray Playground,Playground,Upper Manhattan,1,653.0,-0.3230769230769231,446.0,3.085714285714286,0.1537946859263306,753.4279299098939,-40.80389347215476
Zimmerman Playground,Playground,Bronx,1,300.0,-0.3230769230769231,313.0,3.085714285714286,0.1537946859263306,346.1384057778992,-9.573744266668452
"""Uncle"" Vito E. Maranzano Glendale Playground",Playground,Queens,2,170.0,1.3461538461538465,169.0,3.6714285714285713,0.1030761780306625,187.52295026521264,-9.877697763935425
Abigail Playground,Playground,Bronx,2,439.0,1.3461538461538465,416.0,3.6714285714285713,0.1030761780306625,484.25044215546086,-14.094038169933182
Admiral Farragut Playground,Playground,Bronx,2,313.0,1.3461538461538465,356.0,3.6714285714285713,0.1030761780306625,345.26284372359737,3.109849922049051
Alexander Hamilton Playground,Playground,Upper Manhattan,2,646.0,1.3461538461538465,1019.0,3.6714285714285713,0.1030761780306625,712.587211007808,43.00004045242885
American Playground,Playground,Brooklyn,2,62.0,1.3461538461538465,89.0,3.6714285714285713,0.1030761780306625,68.39072303790108,30.13460897419899
Annunciation Park,Playground,Upper Manhattan,2,353.0,1.3461538461538465,420.0,3.6714285714285713,0.1030761780306625,389.3858908448239,7.86215162772199
Arverne Playground,Playground,Queens,2,175.0,1.3461538461538465,239.0,3.6714285714285713,0.1030761780306625,193.038331155366,23.80960743368736
Astoria Health Playground,Playground,Queens,2,143.0,1.3461538461538465,151.0,3.6714285714285713,0.1030761780306625,157.73989345838476,-4.272789407051861
Bailey Playground,Playground,Bronx,2,234.0,1.3461538461538465,183.0,3.6714285714285713,0.1030761780306625,258.11982565917504,-29.102695024428023
Bath Beach Park,Playground,Brooklyn,2,294.0,1.3461538461538465,412.0,3.6714285714285713,0.1030761780306625,324.3043963410148,27.041139327254417
Beach 59th St Playground,Playground,Queens,2,104.0,1.3461538461538465,99.0,3.6714285714285713,0.1030761780306625,114.71992251518893,-13.70287058301281
Beanstalk Playground,Playground,Bronx,2,548.0,1.3461538461538465,429.0,3.6714285714285713,0.1030761780306625,604.4857455608031,-29.030584567051903
Bedford Playground,Playground,Brooklyn,2,154.0,1.3461538461538465,128.0,3.6714285714285713,0.1030761780306625,169.87373141672205,-24.649915597603737
Behagen Playground,Playground,Bronx,2,497.0,1.3461538461538465,496.0,3.6714285714285713,0.1030761780306625,548.2288604812393,-9.526835277404476
Benninger Playground,Playground,Queens,2,171.0,1.3461538461538465,160.0,3.6714285714285713,0.1030761780306625,188.6260264432433,-15.176074576249825
Berry Playground,Playground,Brooklyn,2,64.0,1.3461538461538465,71.0,3.6714285714285713,0.1030761780306625,70.5968753939624,0.5710232978272428
Bill Bojangles Robinson Playground,Playground,Upper Manhattan,2,309.0,1.3461538461538465,219.0,3.6714285714285713,0.1030761780306625,340.8505390114747,-35.748964741221265
Bland Playground,Playground,Queens,2,33.0,1.3461538461538465,36.0,3.6714285714285713,0.1030761780306625,36.401513875011865,-1.1030142218548988
Brevoort Playground,Playground,Brooklyn,2,214.0,1.3461538461538465,210.0,3.6714285714285713,0.1030761780306625,236.0583020985618,-11.038926344425551
Bridge Playground,Playground,Bronx,2,432.0,1.3461538461538465,499.0,3.6714285714285713,0.1030761780306625,476.52890890924624,4.71557772689785
Brighton Playground,Playground,Brooklyn,2,431.0,1.3461538461538465,433.0,3.6714285714285713,0.1030761780306625,475.4258327312156,-8.923754203150594
Brizzi Playground,Playground,Brooklyn,2,278.0,1.3461538461538465,352.0,3.6714285714285713,0.1030761780306625,306.6551774925242,14.786909152571283
Bufano Park,Playground,Bronx,2,119.0,1.3461538461538465,149.0,3.6714285714285713,0.1030761780306625,131.26606518564884,13.509915749565709
Captain Rivera Playground,Playground,Bronx,2,343.0,1.3461538461538465,324.0,3.6714285714285713,0.1030761780306625,378.35512906451726,-14.36616683350118
Carmansville Playground,Playground,Upper Manhattan,2,266.0,1.3461538461538465,307.0,3.6714285714285713,0.1030761780306625,293.4182633561563,4.628797297241847
Classon Playground,Playground,Brooklyn,2,182.0,1.3461538461538465,157.0,3.6714285714285713,0.1030761780306625,200.7598644015806,-21.79711793092647
Cleopatra Playground,Playground,Bronx,2,317.0,1.3461538461538465,381.0,3.6714285714285713,0.1030761780306625,349.67514843572,8.958272186174064
Coleman Playground,Playground,Lower Manhattan,2,676.0,1.3461538461538465,610.0,3.6714285714285713,0.1030761780306625,745.6794963487279,-18.195417335878496
Colonel David Marcus Playground,Playground,Brooklyn,2,319.0,1.3461538461538465,391.0,3.6714285714285713,0.1030761780306625,351.88130079178137,11.11701563004234
